capture_file,video_time_s,slot,slot_product_image,barcode_found,ean,all_eans,product_name,source_crop,expected_date,date_exists,predicted_date,is_correct,winning_variant,winning_raw_text,barcode_elapsed_ms,ocr_processing_ms,label1_predicted_product,label1_predicted_product_nearest,label1_predicted_product_centroid,label1_decision_method,label1_nearest_class,label1_nearest_distance,label1_empty_distance,label1_is_empty_like,label2_predicted_product,label2_predicted_product_nearest,label2_predicted_product_centroid,label2_decision_method,label2_nearest_class,label2_nearest_distance,label2_empty_distance,label2_is_empty_like,product_predicted_product,product_predicted_product_nearest,product_predicted_product_centroid,product_decision_method,product_nearest_class,product_nearest_distance,product_empty_distance,product_is_empty_like
takt_016.png,151.594,3,takt_016_s3_product.png,True,4740574008052,"4740574008052,4740574008052",Nõo Rulaad 135 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,955.53,1098.86,rulaad,rulaad,rulaad,centroid,rulaad,0.0575,0.5693,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1238,0.7599,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2677,0.7599,False
takt_016.png,151.594,4,takt_016_s4_product.png,True,4740574008052,"4740574008052,4740574008052",Nõo Rulaad 135 g,full_frame,15.03.2026,True,15.03.2026,True,orig,1503.2026,955.53,1098.86,rulaad,kalkun,rulaad,centroid,kalkun,0.0714,0.5506,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0836,0.7148,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1950,0.7416,False
takt_017.png,158.036,1,takt_017_s1_product.png,False,,4740574008052,,full_frame,15.03.2026,True,10.03.2026,False,clahe,10032026,1009.41,1045.20,salami,veis,salami,centroid,veis,0.1018,0.5990,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1685,0.7324,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2290,0.6585,False
takt_017.png,158.036,2,takt_017_s2_product.png,False,,4740574008052,,full_frame,15.03.2026,True,04.02.2026,False,clahe,04022026,1009.41,1045.20,salami,salami,salami,centroid,salami,0.1613,0.5763,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1536,0.6477,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1581,0.7165,False
takt_017.png,158.036,3,takt_017_s3_product.png,True,4740574008052,4740574008052,Nõo Rulaad 135 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,1009.41,1045.20,rulaad,rulaad,rulaad,centroid,rulaad,0.0947,0.5679,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1512,0.7522,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2144,0.7783,False
takt_017.png,158.036,4,takt_017_s4_product.png,False,,4740574008052,,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,1009.41,1045.20,rulaad,veis,rulaad,centroid,veis,0.1106,0.6170,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0922,0.6638,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2440,0.7789,False
takt_018.png,165.666,1,takt_018_s1_product.png,False,,4740574008052,,full_frame,15.03.2026,False,NA,False,orig,3102026,994.19,1061.06,rulaad,rulaad,rulaad,centroid,rulaad,0.1929,0.6119,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1375,0.6964,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2441,0.7008,False
takt_018.png,165.666,2,takt_018_s2_product.png,False,,4740574008052,,full_frame,15.03.2026,True,15.03.2020,False,clahe,15032020,994.19,1061.06,rulaad,rulaad,rulaad,centroid,rulaad,0.1353,0.6201,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1918,0.6346,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2011,0.6177,False
takt_018.png,165.666,3,takt_018_s3_product.png,False,,4740574008052,,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,994.19,1061.06,rulaad,kalkun,rulaad,centroid,kalkun,0.0829,0.5452,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1181,0.7122,False,rulaad,rulaad,rulaad,nearest,rulaad,0.2286,0.7945,False
takt_018.png,165.666,4,takt_018_s4_product.png,True,4740574008052,4740574008052,Nõo Rulaad 135 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,994.19,1061.06,rulaad,rulaad,rulaad,centroid,rulaad,0.0568,0.5931,False,rulaad,rulaad,rulaad,nearest,rulaad,0.0915,0.6935,False,rulaad,rulaad,rulaad,nearest,rulaad,0.1888,0.7618,False
