model,product,file_path,expected_date,raw_text,predicted_date,status,is_correct,processing_time_sec
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_15_s2_date.png,15.03.2026,16037020,16.03.7020,vale,0,0.052342
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_15_s3_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.052342
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_15_s4_date.png,15.03.2026,15032020,15.03.2020,vale,0,0.052342
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_16_s1_date.png,15.03.2026,12062026,12.06.2026,vale,0,0.051168
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_16_s2_date.png,15.03.2026,05032026,05.03.2026,vale,0,0.051168
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_16_s3_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051168
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_16_s4_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051168
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_17_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.052271
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_17_s2_date.png,15.03.2026,115032026,NA,tuvastamata,0,0.052271
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_17_s3_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.052271
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_17_s4_date.png,15.03.2026,1503.2028,15.03.2028,vale,0,0.052271
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_18_s1_date.png,15.03.2026,话18032026,18.03.2026,vale,0,0.052171
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_18_s2_date.png,15.03.2026,02032020,02.03.2020,vale,0,0.052171
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_18_s3_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.052171
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_18_s4_date.png,15.03.2026,15.03 2026,15.03.2026,oige,1,0.052171
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_19_s1_date.png,15.03.2026,815032026,NA,tuvastamata,0,0.051201
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_19_s2_date.png,15.03.2026,015032076,NA,tuvastamata,0,0.051201
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_19_s3_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051201
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_19_s4_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051201
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_1_s1_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.051069
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_1_s2_date.png,15.03.2026,1500207,NA,tuvastamata,0,0.051069
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_1_s3_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051069
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_1_s4_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.051069
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_20_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051331
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_20_s2_date.png,15.03.2026,W01702M,NA,tuvastamata,0,0.051331
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_20_s3_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051331
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_20_s4_date.png,15.03.2026,15 012026,15.01.2026,vale,0,0.051331
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_21_s1_date.png,15.03.2026,15082026,15.08.2026,vale,0,0.051176
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_21_s2_date.png,15.03.2026,2,NA,tuvastamata,0,0.051176
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_21_s3_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.051176
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_21_s4_date.png,15.03.2026,15.03 20ZE,NA,tuvastamata,0,0.051176
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_22_s1_date.png,15.03.2026,15062026,15.06.2026,vale,0,0.052107
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_22_s2_date.png,15.03.2026,15032020,15.03.2020,vale,0,0.052107
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_22_s3_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.052107
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_22_s4_date.png,15.03.2026,15032028,15.03.2028,vale,0,0.052107
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_2_s1_date.png,15.03.2026,13032026,13.03.2026,vale,0,0.051569
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_2_s2_date.png,15.03.2026,1500272,NA,tuvastamata,0,0.051569
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_2_s3_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051569
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_2_s4_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051569
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_3_s1_date.png,15.03.2026,1502026,NA,tuvastamata,0,0.051274
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_3_s2_date.png,15.03.2026,815032020,NA,tuvastamata,0,0.051274
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_3_s3_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.051274
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_3_s4_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051274
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_4_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051237
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_4_s2_date.png,15.03.2026,0020m,NA,tuvastamata,0,0.051237
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_4_s3_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051237
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_4_s4_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051237
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_5_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051165
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_5_s2_date.png,15.03.2026,150207m,NA,tuvastamata,0,0.051165
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_5_s3_date.png,15.03.2026,15 32026,NA,tuvastamata,0,0.051165
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_5_s4_date.png,15.03.2026,15022026,15.02.2026,vale,0,0.051165
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_6_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.052567
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_6_s2_date.png,15.03.2026,5270,NA,tuvastamata,0,0.052567
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_6_s3_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.052567
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_6_s4_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.052567
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_7_s1_date.png,15.03.2026,1502026,NA,tuvastamata,0,0.052460
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_7_s2_date.png,15.03.2026,0326,NA,tuvastamata,0,0.052460
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_7_s3_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.052460
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_7_s4_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.052460
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_8_s1_date.png,15.03.2026,15002026,15.00.2026,vale,0,0.052716
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_8_s2_date.png,15.03.2026,1500ZR,NA,tuvastamata,0,0.052716
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_8_s3_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.052716
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_8_s4_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,0.052716
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_9_s1_date.png,15.03.2026,1032028,NA,tuvastamata,0,0.051231
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_9_s2_date.png,15.03.2026,5azia,NA,tuvastamata,0,0.051231
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_9_s3_date.png,15.03.2026,15 03.2026,15.03.2026,oige,1,0.051231
PaddleOCR,rulaad,/Users/reimozukker/Documents/tooteliin/rulaad/date/takt_9_s4_date.png,15.03.2026,15 03.2028,15.03.2028,vale,0,0.051231
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_10_s1_date.png,15.03.2026,9032026,NA,tuvastamata,0,0.051045
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_10_s2_date.png,15.03.2026,Q00320207,NA,tuvastamata,0,0.051045
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_10_s3_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.051045
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_10_s4_date.png,15.03.2026,15002026,15.00.2026,vale,0,0.051045
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_11_s1_date.png,15.03.2026,15082026,15.08.2026,vale,0,0.051125
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_11_s2_date.png,15.03.2026,150320207,NA,tuvastamata,0,0.051125
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_11_s3_date.png,15.03.2026,15.03 2026,15.03.2026,oige,1,0.051125
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_11_s4_date.png,15.03.2026,15012026,15.01.2026,vale,0,0.051125
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_12_s1_date.png,15.03.2026,12032026,12.03.2026,vale,0,0.051100
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_12_s2_date.png,15.03.2026,96032026,96.03.2026,vale,0,0.051100
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_12_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,0.051100
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_12_s4_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051100
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_13_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051299
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_13_s2_date.png,15.03.2026,S60370261,NA,tuvastamata,0,0.051299
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_13_s3_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.051299
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_13_s4_date.png,15.03.2026,150320ZE,NA,tuvastamata,0,0.051299
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_14_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.050979
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_14_s2_date.png,15.03.2026,10020261,10.02.0261,vale,0,0.050979
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_14_s3_date.png,15.03.2026,15.03 2026,15.03.2026,oige,1,0.050979
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_14_s4_date.png,15.03.2026,1E012026,NA,tuvastamata,0,0.050979
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_15_s1_date.png,15.03.2026,15-032028,15.03.2028,vale,0,0.050911
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_15_s2_date.png,15.03.2026,S80320267,NA,tuvastamata,0,0.050911
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_15_s3_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.050911
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_15_s4_date.png,15.03.2026,150J2026,NA,tuvastamata,0,0.050911
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_16_s1_date.png,15.03.2026,1503202E,NA,tuvastamata,0,0.051096
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_16_s2_date.png,15.03.2026,10032026,10.03.2026,vale,0,0.051096
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_16_s3_date.png,15.03.2026,15.03 2026,15.03.2026,oige,1,0.051096
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_16_s4_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051096
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_17_s1_date.png,15.03.2026,18032026,18.03.2026,vale,0,0.051038
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_17_s2_date.png,15.03.2026,G00020200,NA,tuvastamata,0,0.051038
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_17_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,0.051038
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_17_s4_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051038
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_18_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051022
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_18_s2_date.png,15.03.2026,S0002020,50.00.2020,vale,0,0.051022
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_18_s3_date.png,15.03.2026,15.03 2026,15.03.2026,oige,1,0.051022
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_18_s4_date.png,15.03.2026,15832026,15.03.2026,oige,1,0.051022
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_19_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051152
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_19_s2_date.png,15.03.2026,160320261,NA,tuvastamata,0,0.051152
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_19_s3_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.051152
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_19_s4_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051152
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_1_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051042
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_1_s2_date.png,15.03.2026,1D02026,NA,tuvastamata,0,0.051042
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_1_s3_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.051042
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_1_s4_date.png,15.03.2026,T,NA,tuvastamata,0,0.051042
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_20_s1_date.png,15.03.2026,15932026,15.03.2026,oige,1,0.051731
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_20_s2_date.png,15.03.2026,CK037026,NA,tuvastamata,0,0.051731
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_20_s3_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.051731
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_20_s4_date.png,15.03.2026,15022026,15.02.2026,vale,0,0.051731
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_21_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051712
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_21_s2_date.png,15.03.2026,50020207,50.02.0207,vale,0,0.051712
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_21_s3_date.png,15.03.2026,15.03 2026,15.03.2026,oige,1,0.051712
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_21_s4_date.png,15.03.2026,15032028,15.03.2028,vale,0,0.051712
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_22_s1_date.png,15.03.2026,1503202E,NA,tuvastamata,0,0.051734
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_22_s2_date.png,15.03.2026,060320261,NA,tuvastamata,0,0.051734
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_22_s3_date.png,15.03.2026,1903 2026,19.03.2026,vale,0,0.051734
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_22_s4_date.png,15.03.2026,15812026,15.01.2026,vale,0,0.051734
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_23_s1_date.png,15.03.2026,16032026,16.03.2026,vale,0,0.051732
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_23_s2_date.png,15.03.2026,1G082026,NA,tuvastamata,0,0.051732
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_23_s3_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.051732
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_23_s4_date.png,15.03.2026,15032028,15.03.2028,vale,0,0.051732
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_24_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051579
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_24_s2_date.png,15.03.2026,A00320260,NA,tuvastamata,0,0.051579
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_24_s3_date.png,15.03.2026,16.03 2026,16.03.2026,vale,0,0.051579
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_24_s4_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051579
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_2_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051194
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_2_s2_date.png,15.03.2026,10032028,10.03.2028,vale,0,0.051194
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_2_s3_date.png,15.03.2026,1503 2026,15.03.2026,oige,1,0.051194
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_2_s4_date.png,15.03.2026,1503226,NA,tuvastamata,0,0.051194
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_3_s1_date.png,15.03.2026,16032026,16.03.2026,vale,0,0.051299
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_3_s2_date.png,15.03.2026,96032026,96.03.2026,vale,0,0.051299
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_3_s3_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.051299
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_3_s4_date.png,15.03.2026,1502025,NA,tuvastamata,0,0.051299
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_4_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051193
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_4_s2_date.png,15.03.2026,Q50320261,NA,tuvastamata,0,0.051193
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_4_s3_date.png,15.03.2026,16.032026,16.03.2026,vale,0,0.051193
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_4_s4_date.png,15.03.2026,13012026,13.01.2026,vale,0,0.051193
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_5_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051132
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_5_s2_date.png,15.03.2026,20320267,20.02.0267,vale,0,0.051132
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_5_s3_date.png,15.03.2026,1503 2026,15.03.2026,oige,1,0.051132
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_5_s4_date.png,15.03.2026,15.032026,15.03.2026,oige,1,0.051132
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_6_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051006
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_6_s2_date.png,15.03.2026,N6002020,NA,tuvastamata,0,0.051006
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_6_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,0.051006
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_6_s4_date.png,15.03.2026,1503202,NA,tuvastamata,0,0.051006
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_7_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.052317
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_7_s2_date.png,15.03.2026,0020207,NA,tuvastamata,0,0.052317
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_7_s3_date.png,15.03.2026,15.03.2026,15.03.2026,oige,1,0.052317
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_7_s4_date.png,15.03.2026,15.02 2026,15.02.2026,vale,0,0.052317
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_8_s1_date.png,15.03.2026,10032026,10.03.2026,vale,0,0.051728
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_8_s2_date.png,15.03.2026,Q0032020,NA,tuvastamata,0,0.051728
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_8_s3_date.png,15.03.2026,15.03 2026,15.03.2026,oige,1,0.051728
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_8_s4_date.png,15.03.2026,15012026,15.01.2026,vale,0,0.051728
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_9_s1_date.png,15.03.2026,150320Z6,15.03.2026,oige,1,0.051365
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_9_s2_date.png,15.03.2026,5032026,NA,tuvastamata,0,0.051365
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_9_s3_date.png,15.03.2026,15.03 2026,15.03.2026,oige,1,0.051365
PaddleOCR,kalkun,/Users/reimozukker/Documents/tooteliin/kalkun/date/takt_9_s4_date.png,15.03.2026,15022023,15.02.2023,vale,0,0.051365
PaddleOCR,veis,/Users/reimozukker/Documents/tooteliin/veis/date/takt_10_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051153
PaddleOCR,veis,/Users/reimozukker/Documents/tooteliin/veis/date/takt_10_s2_date.png,15.03.2026,107,NA,tuvastamata,0,0.051153
PaddleOCR,veis,/Users/reimozukker/Documents/tooteliin/veis/date/takt_10_s3_date.png,15.03.2026,15.03 2026,15.03.2026,oige,1,0.051153
PaddleOCR,veis,/Users/reimozukker/Documents/tooteliin/veis/date/takt_10_s4_date.png,15.03.2026,150320ZE,NA,tuvastamata,0,0.051153
PaddleOCR,veis,/Users/reimozukker/Documents/tooteliin/veis/date/takt_11_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051095
PaddleOCR,veis,/Users/reimozukker/Documents/tooteliin/veis/date/takt_11_s2_date.png,15.03.2026,100320,NA,tuvastamata,0,0.051095
PaddleOCR,veis,/Users/reimozukker/Documents/tooteliin/veis/date/takt_11_s3_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051095
PaddleOCR,veis,/Users/reimozukker/Documents/tooteliin/veis/date/takt_11_s4_date.png,15.03.2026,1580202E,NA,tuvastamata,0,0.051095
PaddleOCR,veis,/Users/reimozukker/Documents/tooteliin/veis/date/takt_12_s1_date.png,15.03.2026,15032026,15.03.2026,oige,1,0.051171
PaddleOCR,veis,/Users/reimozukker/Documents/tooteliin/veis/date/takt_12_s2_date.png,15.03.2026,Dana7i,NA,tuvastamata,0,0.051171
