capture_file,video_time_s,slot,slot_product_image,barcode_found,ean,all_eans,product_name,source_crop,expected_date,date_exists,predicted_date,is_correct,winning_variant,winning_raw_text,barcode_elapsed_ms,ocr_processing_ms,label1_predicted_product,label1_predicted_product_nearest,label1_predicted_product_centroid,label1_decision_method,label1_nearest_class,label1_nearest_distance,label1_empty_distance,label1_is_empty_like,label2_predicted_product,label2_predicted_product_nearest,label2_predicted_product_centroid,label2_decision_method,label2_nearest_class,label2_nearest_distance,label2_empty_distance,label2_is_empty_like,product_predicted_product,product_predicted_product_nearest,product_predicted_product_centroid,product_decision_method,product_nearest_class,product_nearest_distance,product_empty_distance,product_is_empty_like
takt_007.png,64.743,1,takt_007_s1_product.png,False,,"4740574090002,4740574090002",,full_frame,15.03.2026,True,10.03.2026,False,orig,10032026,607.01,1055.87,kalkun,kalkun,kalkun,centroid,kalkun,0.0873,0.6159,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2112,0.8766,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1263,0.8130,False
takt_007.png,64.743,2,takt_007_s2_product.png,False,,"4740574090002,4740574090002",,full_frame,15.03.2026,False,NA,False,orig,Q0032020,607.01,1055.87,salami,kalkun,salami,centroid,kalkun,0.1216,0.6640,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1034,0.7440,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1219,0.8013,False
takt_007.png,64.743,3,takt_007_s3_product.png,True,4740574090002,"4740574090002,4740574090002",Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,True,15.03.2026,True,orig,15.03 2026,607.01,1055.87,veis,veis,veis,centroid,veis,0.0797,0.5824,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0467,0.7800,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2186,0.7798,False
takt_007.png,64.743,4,takt_007_s4_product.png,True,4740574090002,"4740574090002,4740574090002",Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,True,15.01.2026,False,orig,15012026,607.01,1055.87,rulaad,veis,rulaad,centroid,veis,0.0997,0.5529,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0481,0.7582,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2253,0.7863,False
takt_008.png,71.697,1,takt_008_s1_product.png,False,,"4740574090002,4740574090002",,full_frame,15.03.2026,True,15.03.2026,True,clahe,15032026,947.42,1124.84,kalkun,kalkun,kalkun,centroid,kalkun,0.0681,0.5916,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1562,0.8457,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1847,0.7060,False
takt_008.png,71.697,2,takt_008_s2_product.png,False,,"4740574090002,4740574090002",,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,947.42,1124.84,kalkun,kalkun,kalkun,centroid,kalkun,0.1004,0.6282,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1010,0.7906,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1552,0.7566,False
takt_008.png,71.697,3,takt_008_s3_product.png,True,4740574090002,"4740574090002,4740574090002",Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,True,15.03.2026,True,clahe,15032026,947.42,1124.84,rulaad,kalkun,rulaad,centroid,kalkun,0.0589,0.5846,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0366,0.7814,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2011,0.7337,False
takt_008.png,71.697,4,takt_008_s4_product.png,True,4740574090002,"4740574090002,4740574090002",Kalkunifileesink suitsutatud 105 g,full_frame,15.03.2026,True,15.02.2023,False,orig,15022023,947.42,1124.84,rulaad,rulaad,rulaad,centroid,rulaad,0.2110,0.5919,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0612,0.7875,False,kalkun,kalkun,kalkun,nearest,kalkun,0.2059,0.8300,False
takt_009.png,79.738,1,takt_009_s1_product.png,False,,4740574090002,,full_frame,15.03.2026,True,15.03.2026,True,orig,15032026,1066.97,1044.19,kalkun,kalkun,kalkun,centroid,kalkun,0.0626,0.6118,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0789,0.7953,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1240,0.7579,False
takt_009.png,79.738,2,takt_009_s2_product.png,False,,4740574090002,,full_frame,15.03.2026,False,NA,False,orig,W002020,1066.97,1044.19,kalkun,kalkun,kalkun,centroid,kalkun,0.0564,0.6376,False,kalkun,kalkun,kalkun,nearest,kalkun,0.0962,0.7885,False,kalkun,kalkun,kalkun,nearest,kalkun,0.1274,0.7897,False
